Date,Precipitation,Temperature,DOY,WindSpeed,phase,Temp_min,Temp_max,WS_Constant,Precip_AvgWindSpeed_UndercatchAdj,Precip_MeasuredWindSpeed_UndercatchAdj
06/20/1966,,,170,,,,,5.06952,,
06/21/1966,,,171,,,,,4.98002,,
06/22/1966,,,172,,,,,4.95042,,
06/23/1966,,,173,,,,,4.89848,,
06/24/1966,,,174,,,,,4.79545,,
06/25/1966,,,175,,,,,4.68349,,
06/26/1966,,,176,,,,,4.6129,,
06/27/1966,,,177,,,,,4.6127,,
06/28/1966,,,178,,,,,4.61604,,
06/29/1966,,,179,,,,,4.59545,,
06/30/1966,,,180,,,,,4.5792,,
07/01/1966,,,181,,,,,4.54702,,
07/02/1966,,,182,,,,,4.51811,,
07/03/1966,,,183,,,,,4.51228,,
07/04/1966,,,184,,,,,4.49682,,
07/05/1966,,,185,,,,,4.5048,,
07/06/1966,,,186,,,,,4.50663,,
07/07/1966,,,187,,,,,4.57062,,
07/08/1966,,,188,,,,,4.66487,,
07/09/1966,,,189,,,,,4.72585,,
07/10/1966,,,190,,,,,4.74622,,
07/11/1966,,,191,,,,,4.79857,,
07/12/1966,,,192,,,,,4.8194,,
07/13/1966,,,193,,,,,4.7974,,
07/14/1966,,,194,,,,,4.75219,,
07/15/1966,,,195,,,,,4.73323,,
07/16/1966,,,196,,,,,4.69865,,
07/17/1966,,,197,,,,,4.6928,,
07/18/1966,,,198,,,,,4.67697,,
07/19/1966,,,199,,,,,4.6923,,
07/20/1966,,,200,,,,,4.73897,,
07/21/1966,,,201,,,,,4.80311,,
07/22/1966,,,202,,,,,4.85434,,
07/23/1966,,,203,,,,,4.83179,,
07/24/1966,,,204,,,,,4.82679,,
07/25/1966,,,205,,,,,4.86486,,
07/26/1966,,,206,,,,,4.89239,,
07/27/1966,,,207,,,,,4.88979,,
07/28/1966,,,208,,,,,4.82705,,
07/29/1966,,,209,,,,,4.84488,,
07/30/1966,,,210,,,,,4.85113,,
07/31/1966,,,211,,,,,4.86925,,
08/01/1966,,,212,,,,,4.92217,,
08/02/1966,,,213,,,,,4.94008,,
08/03/1966,,,214,,,,,4.96758,,
08/04/1966,,,215,,,,,4.94133,,
08/05/1966,,,216,,,,,4.89872,,
08/06/1966,,,217,,,,,4.87229,,
08/07/1966,,,218,,,,,4.82129,,
08/08/1966,,,219,,,,,4.74947,,
08/09/1966,,,220,,,,,4.73911,,
08/10/1966,,,221,,,,,4.72711,,
08/11/1966,,,222,,,,,4.71215,,
08/12/1966,,,223,,,,,4.70592,,
08/13/1966,,,224,,,,,4.70734,,
08/14/1966,,,225,,,,,4.77708,,
08/15/1966,,,226,,,,,4.88722,,
08/16/1966,,,227,,,,,4.95972,,
08/17/1966,,,228,,,,,5.04854,,
08/18/1966,,,229,,,,,5.12581,,
08/19/1966,,,230,,,,,5.12627,,
08/20/1966,,,231,,,,,5.11205,,
08/21/1966,,,232,,,,,5.11894,,
08/22/1966,,,233,,,,,5.18659,,
08/23/1966,,,234,,,,,5.23712,,
08/24/1966,,,235,,,,,5.28988,,
08/25/1966,,,236,,,,,5.34439,,
08/26/1966,,,237,,,,,5.38852,,
08/27/1966,,,238,,,,,5.51712,,
08/28/1966,,,239,,,,,5.58891,,
08/29/1966,,,240,,,,,5.6511,,
08/30/1966,,,241,,,,,5.74673,,
08/31/1966,,,242,,,,,5.77009,,
09/01/1966,,,243,,,,,5.79004,,
09/02/1966,,,244,,,,,5.85321,,
09/03/1966,,,245,,,,,5.98401,,
09/04/1966,,,246,,,,,6.06336,,
09/05/1966,,,247,,,,,6.06817,,
09/06/1966,,,248,,,,,6.13373,,
09/07/1966,,,249,,,,,6.18052,,
09/08/1966,,,250,,,,,6.24464,,
09/09/1966,,,251,,,,,6.27654,,
09/10/1966,,,252,,,,,6.2874,,
09/11/1966,,,253,,,,,6.35653,,
09/12/1966,,,254,,,,,6.41169,,
09/13/1966,,,255,,,,,6.40719,,
09/14/1966,,,256,,,,,6.44304,,
09/15/1966,,,257,,,,,6.47076,,
09/16/1966,,,258,,,,,6.46918,,
09/17/1966,,,259,,,,,6.45374,,
09/18/1966,,,260,,,,,6.50657,,
09/19/1966,,,261,,,,,6.57148,,
09/20/1966,,,262,,,,,6.63078,,
09/21/1966,,,263,,,,,6.66394,,
09/22/1966,,,264,,,,,6.69776,,
09/23/1966,,,265,,,,,6.68089,,
09/24/1966,,,266,,,,,6.67122,,
09/25/1966,,,267,,,,,6.68753,,
09/26/1966,,,268,,,,,6.69403,,
09/27/1966,,,269,,,,,6.69543,,
09/28/1966,,,270,,,,,6.71157,,
09/29/1966,,,271,,,,,6.73297,,
09/30/1966,,,272,,,,,6.7164,,
10/01/1966,,,273,,,,,6.73709,,
10/02/1966,,,274,,,,,6.73807,,
10/03/1966,,,275,,,,,6.66807,,
10/04/1966,,,276,,,,,6.66591,,
10/05/1966,,,277,,,,,6.71101,,
10/06/1966,,,278,,,,,6.69712,,
10/07/1966,,,279,,,,,6.73311,,
10/08/1966,,,280,,,,,6.75181,,
10/09/1966,,,281,,,,,6.76565,,
10/10/1966,,,282,,,,,6.80276,,
10/11/1966,,,283,,,,,6.85103,,
10/12/1966,,,284,,,,,6.85735,,
10/13/1966,,,285,,,,,6.86369,,
10/14/1966,,,286,,,,,6.83422,,
10/15/1966,,,287,,,,,6.80931,,
10/16/1966,,,288,,,,,6.86159,,
10/17/1966,,,289,,,,,6.94024,,
10/18/1966,,,290,,,,,6.95367,,
10/19/1966,,,291,,,,,6.95923,,
10/20/1966,,,292,,,,,6.92999,,
10/21/1966,,,293,,,,,6.98284,,
10/22/1966,,,294,,,,,7.02624,,
10/23/1966,,,295,,,,,7.0729,,
10/24/1966,,,296,,,,,7.11698,,
10/25/1966,,,297,,,,,7.14452,,
10/26/1966,,,298,,,,,7.12575,,
10/27/1966,,,299,,,,,7.19703,,
10/28/1966,,,300,,,,,7.30036,,
10/29/1966,,,301,,,,,7.31933,,
10/30/1966,,,302,,,,,7.4088,,
10/31/1966,,,303,,,,,7.46827,,
11/01/1966,,,304,,,,,7.52891,,
11/02/1966,,,305,,,,,7.57854,,
11/03/1966,,,306,,,,,7.66503,,
11/04/1966,,,307,,,,,7.68363,,
11/05/1966,,,308,,,,,7.73873,,
11/06/1966,,,309,,,,,7.75799,,
11/07/1966,,,310,,,,,7.76192,,
11/08/1966,,,311,,,,,7.78089,,
11/09/1966,,,312,,,,,7.79255,,
11/10/1966,,,313,,,,,7.76375,,
11/11/1966,,,314,,,,,7.78747,,
11/12/1966,,,315,,,,,7.80358,,
11/13/1966,,,316,,,,,7.83077,,
11/14/1966,,,317,,,,,7.90198,,
11/15/1966,,,318,,,,,7.91329,,
11/16/1966,,,319,,,,,7.90589,,
11/17/1966,,,320,,,,,7.93649,,
11/18/1966,,,321,,,,,7.88128,,
11/19/1966,,,322,,,,,7.85718,,
11/20/1966,,,323,,,,,7.92015,,
11/21/1966,,,324,,,,,7.92163,,
11/22/1966,,,325,,,,,7.91922,,
11/23/1966,,,326,,,,,7.91311,,
11/24/1966,,,327,,,,,7.93983,,
11/25/1966,,,328,,,,,7.98471,,
11/26/1966,,,329,,,,,7.94452,,
11/27/1966,,,330,,,,,7.9123,,
11/28/1966,,,331,,,,,7.91434,,
11/29/1966,,,332,,,,,7.90143,,
11/30/1966,,,333,,,,,7.84793,,
12/01/1966,,,334,,,,,7.82238,,
12/02/1966,,,335,,,,,7.8731,,
12/03/1966,,,336,,,,,7.81503,,
12/04/1966,,,337,,,,,7.81614,,
12/05/1966,,,338,,,,,7.84965,,
12/06/1966,,,339,,,,,7.88187,,
12/07/1966,,,340,,,,,7.85961,,
12/08/1966,,,341,,,,,7.84645,,
12/09/1966,,,342,,,,,7.8496,,
12/10/1966,,,343,,,,,7.90907,,
12/11/1966,,,344,,,,,8.00361,,
12/12/1966,,,345,,,,,8.11659,,
12/13/1966,,,346,,,,,8.14255,,
12/14/1966,,,347,,,,,8.18404,,
12/15/1966,,,348,,,,,8.24325,,
12/16/1966,,,349,,,,,8.30602,,
12/17/1966,,,350,,,,,8.3417,,
12/18/1966,,,351,,,,,8.60429,,
12/19/1966,,,352,,,,,8.66749,,
12/20/1966,,,353,,,,,8.6248,,
12/21/1966,,,354,,,,,8.56814,,
12/22/1966,,,355,,,,,8.59706,,
12/23/1966,,,356,,,,,8.65952,,
12/24/1966,,,357,,,,,8.69452,,
12/25/1966,,,358,,,,,8.7007,,
12/26/1966,,,359,,,,,8.68154,,
12/27/1966,,,360,,,,,8.59961,,
12/28/1966,,,361,,,,,8.61156,,
12/29/1966,,,362,,,,,8.60641,,
12/30/1966,,,363,,,,,8.56276,,
12/31/1966,,,364,,,,,8.49196,,
01/01/1967,,,0,,,,,8.60429,,
01/02/1967,,,1,,,,,8.66749,,
01/03/1967,,,2,,,,,8.6248,,
01/04/1967,,,3,,,,,8.56814,,
01/05/1967,,,4,,,,,8.59706,,
01/06/1967,,,5,,,,,8.65952,,
01/07/1967,,,6,,,,,8.69452,,
01/08/1967,,,7,,,,,8.7007,,
01/09/1967,,,8,,,,,8.68154,,
01/10/1967,,,9,,,,,8.59961,,
01/11/1967,,,10,,,,,8.61156,,
01/12/1967,,,11,,,,,8.60641,,
01/13/1967,,,12,,,,,8.56276,,
01/14/1967,,,13,,,,,8.49196,,
01/15/1967,,,14,,,,,8.40832,,
01/16/1967,,,15,,,,,8.3832,,
01/17/1967,,,16,,,,,8.33594,,
01/18/1967,,,17,,,,,8.38436,,
01/19/1967,,,18,,,,,8.38088,,
01/20/1967,,,19,,,,,8.33606,,
01/21/1967,,,20,,,,,8.2894,,
01/22/1967,,,21,,,,,8.25814,,
01/23/1967,,,22,,,,,8.25096,,
01/24/1967,,,23,,,,,8.25527,,
01/25/1967,,,24,,,,,8.27787,,
01/26/1967,,,25,,,,,8.35083,,
01/27/1967,,,26,,,,,8.42521,,
01/28/1967,,,27,,,,,8.44725,,
01/29/1967,,,28,,,,,8.41855,,
01/30/1967,,,29,,,,,8.44523,,
01/31/1967,,,30,,,,,8.4618,,
02/01/1967,,,31,,,,,8.38995,,
02/02/1967,,,32,,,,,8.42273,,
02/03/1967,,,33,,,,,8.45939,,
02/04/1967,,,34,,,,,8.48205,,
02/05/1967,,,35,,,,,8.46223,,
02/06/1967,,,36,,,,,8.51882,,
02/07/1967,,,37,,,,,8.52352,,
02/08/1967,,,38,,,,,8.44338,,
02/09/1967,,,39,,,,,8.41636,,
02/10/1967,,,40,,,,,8.35126,,
02/11/1967,,,41,,,,,8.29441,,
02/12/1967,,,42,,,,,8.31947,,
02/13/1967,,,43,,,,,8.32957,,
02/14/1967,,,44,,,,,8.34494,,
02/15/1967,,,45,,,,,8.32444,,
02/16/1967,,,46,,,,,8.27818,,
02/17/1967,,,47,,,,,8.23787,,
02/18/1967,,,48,,,,,8.17746,,
02/19/1967,,,49,,,,,8.13228,,
02/20/1967,,,50,,,,,8.14896,,
02/21/1967,,,51,,,,,8.14077,,
02/22/1967,,,52,,,,,8.11691,,
02/23/1967,,,53,,,,,8.10839,,
02/24/1967,,,54,,,,,8.10654,,
02/25/1967,,,55,,,,,8.03598,,
02/26/1967,,,56,,,,,7.95904,,
02/27/1967,,,57,,,,,7.82886,,
02/28/1967,,,58,,,,,7.77664,,
03/01/1967,,,59,,,,,7.73904,,
03/02/1967,,,60,,,,,7.68802,,
03/03/1967,,,61,,,,,7.65964,,
03/04/1967,,,62,,,,,7.53993,,
03/05/1967,,,63,,,,,7.51749,,
03/06/1967,,,64,,,,,7.54035,,
03/07/1967,,,65,,,,,7.50616,,
03/08/1967,,,66,,,,,7.3788,,
03/09/1967,,,67,,,,,7.30546,,
03/10/1967,,,68,,,,,7.30985,,
03/11/1967,,,69,,,,,7.35007,,
03/12/1967,,,70,,,,,7.37703,,
03/13/1967,,,71,,,,,7.33686,,
03/14/1967,,,72,,,,,7.20089,,
03/15/1967,,,73,,,,,7.16732,,
03/16/1967,,,74,,,,,7.16151,,
03/17/1967,,,75,,,,,7.15435,,
03/18/1967,,,76,,,,,7.18542,,
03/19/1967,,,77,,,,,7.20262,,
03/20/1967,,,78,,,,,7.22935,,
03/21/1967,,,79,,,,,7.25781,,
03/22/1967,,,80,,,,,7.29991,,
03/23/1967,,,81,,,,,7.32454,,
03/24/1967,,,82,,,,,7.35524,,
03/25/1967,,,83,,,,,7.32024,,
03/26/1967,,,84,,,,,7.27534,,
03/27/1967,,,85,,,,,7.29579,,
03/28/1967,,,86,,,,,7.30869,,
03/29/1967,,,87,,,,,7.3443,,
03/30/1967,,,88,,,,,7.33064,,
03/31/1967,,,89,,,,,7.20702,,
04/01/1967,,,90,,,,,7.21225,,
04/02/1967,,,91,,,,,7.21414,,
04/03/1967,,,92,,,,,7.27078,,
04/04/1967,,,93,,,,,7.30856,,
04/05/1967,,,94,,,,,7.30287,,
04/06/1967,,,95,,,,,7.25138,,
04/07/1967,,,96,,,,,7.2477,,
04/08/1967,,,97,,,,,7.26559,,
04/09/1967,,,98,,,,,7.33524,,
04/10/1967,,,99,,,,,7.31011,,
04/11/1967,,,100,,,,,7.32245,,
04/12/1967,,,101,,,,,7.4121,,
04/13/1967,,,102,,,,,7.49315,,
04/14/1967,,,103,,,,,7.47514,,
04/15/1967,,,104,,,,,7.4754,,
04/16/1967,,,105,,,,,7.46207,,
04/17/1967,,,106,,,,,7.42172,,
04/18/1967,,,107,,,,,7.44991,,
04/19/1967,,,108,,,,,7.43149,,
04/20/1967,,,109,,,,,7.41658,,
04/21/1967,,,110,,,,,7.33808,,
04/22/1967,,,111,,,,,7.30057,,
04/23/1967,,,112,,,,,7.24866,,
04/24/1967,,,113,,,,,7.23058,,
04/25/1967,,,114,,,,,7.18391,,
04/26/1967,,,115,,,,,7.15457,,
04/27/1967,,,116,,,,,7.11852,,
04/28/1967,,,117,,,,,7.1131,,
04/29/1967,,,118,,,,,7.06842,,
04/30/1967,,,119,,,,,7.07075,,
05/01/1967,,,120,,,,,7.05644,,
05/02/1967,,,121,,,,,7.0736,,
05/03/1967,,,122,,,,,7.02611,,
05/04/1967,,,123,,,,,6.92892,,
05/05/1967,,,124,,,,,6.83313,,
05/06/1967,,,125,,,,,6.82758,,
05/07/1967,,,126,,,,,6.82202,,
05/08/1967,,,127,,,,,6.75665,,
05/09/1967,,,128,,,,,6.6333,,
05/10/1967,,,129,,,,,6.61144,,
05/11/1967,,,130,,,,,6.53727,,
05/12/1967,,,131,,,,,6.40259,,
05/13/1967,,,132,,,,,6.34699,,
05/14/1967,,,133,,,,,6.31,,
05/15/1967,,,134,,,,,6.26853,,
05/16/1967,,,135,,,,,6.28326,,
05/17/1967,,,136,,,,,6.29661,,
05/18/1967,,,137,,,,,6.23454,,
05/19/1967,,,138,,,,,6.19088,,
05/20/1967,,,139,,,,,6.11104,,
05/21/1967,,,140,,,,,6.07789,,
05/22/1967,,,141,,,,,6.0773,,
05/23/1967,,,142,,,,,6.02896,,
05/24/1967,,,143,,,,,6.03008,,
05/25/1967,,,144,,,,,6.11008,,
05/26/1967,,,145,,,,,6.09828,,
05/27/1967,,,146,,,,,6.07779,,
05/28/1967,,,147,,,,,6.01644,,
05/29/1967,,,148,,,,,6.01964,,
05/30/1967,,,149,,,,,5.97459,,
05/31/1967,,,150,,,,,5.87478,,
06/01/1967,2.29372,1.4,151,,mixed,,,5.79342,3.34943,
06/02/1967,0,2.2,152,,mixed,,,5.74643,0,
06/03/1967,2.29372,2.1,153,,mixed,,,5.73476,3.33338,
06/04/1967,0,2,154,,mixed,,,5.6875,0,
06/05/1967,2.29372,1.9,155,,mixed,,,5.64497,3.30911,
06/06/1967,0,3,156,,mixed,,,5.61606,0,
06/07/1967,16.056,2.5,157,,mixed,,,5.57868,23.04,
06/08/1967,6.88116,4.3,158,,rain,,,5.53691,7.85779,
06/09/1967,0,4.5,159,,rain,,,5.47142,0,
06/10/1967,13.7623,6.8,160,,rain,,,5.42691,15.6868,
06/11/1967,0,9.2,161,,rain,,,5.43318,0,
06/12/1967,0,4.8,162,,rain,,,5.43926,0,
06/13/1967,0,3.8,163,,rain,,,5.42674,0,
06/14/1967,0,4.6,164,,rain,,,5.42238,0,
06/15/1967,0,7.2,165,,rain,,,5.34873,0,
06/16/1967,0,7.1,166,,rain,,,5.27169,0,
06/17/1967,0,9.1,167,,rain,,,5.18359,0,
06/18/1967,0,7.9,168,,rain,,,5.14006,0,
06/19/1967,0,9.5,169,,rain,,,5.11239,0,
06/20/1967,2.29372,7.1,170,,rain,,,5.06952,2.5987,
06/21/1967,2.29372,6.1,171,,rain,,,4.98002,2.59471,
06/22/1967,0,10.6,172,,rain,,,4.95042,0,
06/23/1967,0,10.6,173,,rain,,,4.89848,0,
06/24/1967,0,5.6,174,,rain,,,4.79545,0,
06/25/1967,0,6,175,,rain,,,4.68349,0,
06/26/1967,0,6.4,176,,rain,,,4.6129,0,
06/27/1967,0,5.6,177,,rain,,,4.6127,0,
06/28/1967,0,5.7,178,,rain,,,4.61604,0,
06/29/1967,4.58744,4.3,179,,rain,,,4.59545,5.15479,
06/30/1967,13.7623,2.9,180,,mixed,,,4.5792,18.2755,
07/01/1967,6.88116,2.9,181,,mixed,,,4.54702,9.11584,
07/02/1967,0,8.5,182,,rain,,,4.51811,0,
07/03/1967,0,9.2,183,,rain,,,4.51228,0,
07/04/1967,2.29372,6.2,184,,rain,,,4.49682,2.5729,
07/05/1967,2.29372,5,185,,rain,,,4.5048,2.57326,
07/06/1967,9.17488,4.2,186,,rain,,,4.50663,10.2934,
07/07/1967,6.88116,8.6,187,,rain,,,4.57062,7.72879,
07/08/1967,13.7623,4.4,188,,rain,,,4.66487,15.4833,
07/09/1967,9.17488,10.3,189,,rain,,,4.72585,10.3332,
07/10/1967,0,15.1,190,,rain,,,4.74622,0,
07/11/1967,0,14.3,191,,rain,,,4.79857,0,
07/12/1967,0,10.5,192,,rain,,,4.8194,0,
07/13/1967,0,12.7,193,,rain,,,4.7974,0,
07/14/1967,0,12.9,194,,rain,,,4.75219,0,
07/15/1967,0,12,195,,rain,,,4.73323,0,
07/16/1967,2.29372,7,196,,rain,,,4.69865,2.58207,
07/17/1967,0,6.8,197,,rain,,,4.6928,0,
07/18/1967,0,6.8,198,,rain,,,4.67697,0,
07/19/1967,2.29372,5.2,199,,rain,,,4.6923,2.58178,
07/20/1967,20.6435,5.9,200,,rain,,,4.73897,23.255,
07/21/1967,13.7623,8.9,201,,rain,,,4.80311,15.5207,
07/22/1967,0,9.9,202,,rain,,,4.85434,0,
07/23/1967,6.88116,13.9,203,,rain,,,4.83179,7.76422,
07/24/1967,0,13.9,204,,rain,,,4.82679,0,
07/25/1967,0,12.5,205,,rain,,,4.86486,0,
07/26/1967,2.29372,7,206,,rain,,,4.89239,2.59079,
07/27/1967,0,11,207,,rain,,,4.88979,0,
07/28/1967,0,12.8,208,,rain,,,4.82705,0,
07/29/1967,2.29372,11,209,,rain,,,4.84488,2.58866,
07/30/1967,4.58744,6.2,210,,rain,,,4.85113,5.17788,
07/31/1967,0,7,211,,rain,,,4.86925,0,
08/01/1967,0,8.3,212,,rain,,,4.92217,0,
08/02/1967,0,8.9,213,,rain,,,4.94008,0,
08/03/1967,0,8.1,214,,rain,,,4.96758,0,
08/04/1967,0,7.3,215,,rain,,,4.94133,0,
08/05/1967,2.29372,7.6,216,,rain,,,4.89872,2.59107,
08/06/1967,4.58744,8.2,217,,rain,,,4.87229,5.17978,
08/07/1967,55.0493,6.8,218,,rain,,,4.82129,62.1024,
08/08/1967,11.4686,7.1,219,,rain,,,4.74947,12.9218,
08/09/1967,0,6.9,220,,rain,,,4.73911,0,
08/10/1967,0,6.9,221,,rain,,,4.72711,0,
08/11/1967,0,7.4,222,,rain,,,4.71215,0,
08/12/1967,6.88116,7.6,223,,rain,,,4.70592,7.7472,
08/13/1967,27.5246,6.8,224,,rain,,,4.70734,30.9896,
08/14/1967,16.056,8.1,225,,rain,,,4.77708,18.0993,
08/15/1967,0,8.9,226,,rain,,,4.88722,0,
08/16/1967,2.29372,7.5,227,,rain,,,4.95972,2.5938,
08/17/1967,0,7.2,228,,rain,,,5.04854,0,
08/18/1967,2.29372,6.8,229,,rain,,,5.12581,2.60119,
08/19/1967,0,7.6,230,,rain,,,5.12627,0,
08/20/1967,0,9.3,231,,rain,,,5.11205,0,
08/21/1967,4.58744,6.3,232,,rain,,,5.11894,5.20178,
08/22/1967,13.7623,8.3,233,,rain,,,5.18659,15.6233,
08/23/1967,2.29372,6.8,234,,rain,,,5.23712,2.60612,
08/24/1967,66.5179,5,235,,rain,,,5.28988,75.6448,
08/25/1967,9.17488,5.6,236,,rain,,,5.34439,10.4434,
08/26/1967,0,5.9,237,,rain,,,5.38852,0,
08/27/1967,0,7.5,238,,rain,,,5.51712,0,
08/28/1967,4.58744,10.1,239,,rain,,,5.58891,5.24306,
08/29/1967,6.88116,8.9,240,,rain,,,5.6511,7.87269,
08/30/1967,6.88116,8.4,241,,rain,,,5.74673,7.88512,
08/31/1967,0,9.2,242,,rain,,,5.77009,0,
09/01/1967,13.7623,7.4,243,,rain,,,5.79004,15.7815,
09/02/1967,16.056,6.5,244,,rain,,,5.85321,18.4308,
09/03/1967,0,7.1,245,,rain,,,5.98401,0,
09/04/1967,2.29372,6.1,246,,rain,,,6.06336,2.64199,
09/05/1967,16.056,3.8,247,,rain,,,6.06817,18.4953,
09/06/1967,169.735,3.6,248,,rain,,,6.13373,195.729,
09/07/1967,55.0493,3,249,,mixed,,,6.18052,83.0238,
09/08/1967,0,4.5,250,,rain,,,6.24464,0,
09/09/1967,0,4.3,251,,rain,,,6.27654,0,
09/10/1967,0,4.7,252,,rain,,,6.2874,0,
09/11/1967,18.3498,4.2,253,,rain,,,6.35653,21.2357,
09/12/1967,77.9865,3.6,254,,rain,,,6.41169,90.3308,
09/13/1967,45.8744,4.2,255,,rain,,,6.40719,53.132,
09/14/1967,41.287,3.9,256,,rain,,,6.44304,47.846,
09/15/1967,36.6995,3.5,257,,rain,,,6.47076,42.5485,
09/16/1967,71.1053,4.5,258,,rain,,,6.46918,82.4357,
09/17/1967,128.448,6.2,259,,rain,,,6.45374,148.88,
09/18/1967,36.6995,3.2,260,,rain,,,6.50657,42.5727,
09/19/1967,16.056,2.8,261,,mixed,,,6.57148,25.0452,
09/20/1967,27.5246,3,262,,mixed,,,6.63078,43.159,
09/21/1967,0,4.2,263,,rain,,,6.66394,0,
09/22/1967,0,2.6,264,,mixed,,,6.69776,0,
09/23/1967,25.2309,3.2,265,,rain,,,6.68089,29.3493,
09/24/1967,11.4686,4,266,,rain,,,6.67122,13.3385,
09/25/1967,55.0493,2,267,,mixed,,,6.68753,86.7518,
09/26/1967,71.1053,3,268,,mixed,,,6.69403,112.119,
09/27/1967,4.58744,3,269,,mixed,,,6.69543,7.23438,
09/28/1967,0,2.8,270,,mixed,,,6.71157,0,
09/29/1967,9.17488,2.8,271,,mixed,,,6.73297,14.5171,
09/30/1967,0,4,272,,rain,,,6.7164,0,
10/01/1967,0,4,273,,rain,,,6.73709,0,
10/02/1967,0,5.2,274,,rain,,,6.73807,0,
10/03/1967,0,6,275,,rain,,,6.66807,0,
10/04/1967,2.29372,3,276,,mixed,,,6.66591,3.60775,
10/05/1967,2.29372,1.8,277,,mixed,,,6.71101,3.62219,
10/06/1967,0,2.5,278,,mixed,,,6.69712,0,
10/07/1967,0,0.5,279,,mixed,,,6.73311,0,
10/08/1967,0,4,280,,rain,,,6.75181,0,
10/09/1967,2.29372,2.8,281,,mixed,,,6.76565,3.63984,
10/10/1967,0,3.8,282,,rain,,,6.80276,0,
10/11/1967,4.58744,3,283,,mixed,,,6.85103,7.33554,
10/12/1967,2.29372,2.3,284,,mixed,,,6.85735,3.66985,
10/13/1967,0,0.5,285,,mixed,,,6.86369,0,
10/14/1967,6.88116,0,286,,mixed,,,6.83422,10.9867,
10/15/1967,6.88116,-0.3,287,,mixed,,,6.80931,10.9622,
10/16/1967,,0.2,288,,mixed,,,6.86159,,
10/17/1967,,-0.5,289,,mixed,,,6.94024,,
10/18/1967,,-3,290,,snow,,,6.95367,,
10/19/1967,,-2,291,,snow,,,6.95923,,
10/20/1967,,-2.5,292,,snow,,,6.92999,,
10/21/1967,,-2.2,293,,snow,,,6.98284,,
10/22/1967,,-2.5,294,,snow,,,7.02624,,
10/23/1967,,-5.2,295,,snow,,,7.0729,,
10/24/1967,,-6.2,296,,snow,,,7.11698,,
10/25/1967,,-5.5,297,,snow,,,7.14452,,
10/26/1967,,-0.5,298,,mixed,,,7.12575,,
10/27/1967,,0,299,,mixed,,,7.19703,,
10/28/1967,,-3,300,,snow,,,7.30036,,
10/29/1967,,-2.2,301,,snow,,,7.31933,,
10/30/1967,,-2,302,,snow,,,7.4088,,
10/31/1967,,-3,303,,snow,,,7.46827,,
11/01/1967,,-1.8,304,,snow,,,7.52891,,
11/02/1967,,-0.8,305,,mixed,,,7.57854,,
11/03/1967,,-1,306,,mixed,,,7.66503,,
11/04/1967,,-1.2,307,,snow,,,7.68363,,
11/05/1967,,-4.5,308,,snow,,,7.73873,,
11/06/1967,,-6,309,,snow,,,7.75799,,
11/07/1967,,-5.5,310,,snow,,,7.76192,,
11/08/1967,,-2.2,311,,snow,,,7.78089,,
11/09/1967,,-2.7,312,,snow,,,7.79255,,
11/10/1967,,-2.3,313,,snow,,,7.76375,,
11/11/1967,,-2.2,314,,snow,,,7.78747,,
11/12/1967,,-1,315,,mixed,,,7.80358,,
11/13/1967,,-1.2,316,,snow,,,7.83077,,
11/14/1967,,-2.5,317,,snow,,,7.90198,,
11/15/1967,,-2.6,318,,snow,,,7.91329,,
11/16/1967,,-2.4,319,,snow,,,7.90589,,
11/17/1967,,-2.1,320,,snow,,,7.93649,,
11/18/1967,,-2,321,,snow,,,7.88128,,
11/19/1967,,-0.2,322,,mixed,,,7.85718,,
11/20/1967,,0.2,323,,mixed,,,7.92015,,
11/21/1967,,-1,324,,mixed,,,7.92163,,
11/22/1967,,-2.2,325,,snow,,,7.91922,,
11/23/1967,,-8,326,,snow,,,7.91311,,
11/24/1967,,-14,327,,snow,,,7.93983,,
11/25/1967,,-8.5,328,,snow,,,7.98471,,
11/26/1967,,-4.8,329,,snow,,,7.94452,,
11/27/1967,,-3.9,330,,snow,,,7.9123,,
11/28/1967,,-6,331,,snow,,,7.91434,,
11/29/1967,,-11,332,,snow,,,7.90143,,
11/30/1967,,-15,333,,snow,,,7.84793,,
12/01/1967,,-12,334,,snow,,,7.82238,,
12/02/1967,,-13,335,,snow,,,7.8731,,
12/03/1967,,-18,336,,snow,,,7.81503,,
12/04/1967,,-15.5,337,,snow,,,7.81614,,
12/05/1967,,-8.6,338,,snow,,,7.84965,,
12/06/1967,,-6.8,339,,snow,,,7.88187,,
12/07/1967,,-5.5,340,,snow,,,7.85961,,
12/08/1967,,-7,341,,snow,,,7.84645,,
12/09/1967,,-7.2,342,,snow,,,7.8496,,
12/10/1967,,-11.5,343,,snow,,,7.90907,,
12/11/1967,,-8.4,344,,snow,,,8.00361,,
12/12/1967,,-3.5,345,,snow,,,8.11659,,
12/13/1967,,-3,346,,snow,,,8.14255,,
12/14/1967,,-3.2,347,,snow,,,8.18404,,
12/15/1967,,-5.8,348,,snow,,,8.24325,,
12/16/1967,,-7.7,349,,snow,,,8.30602,,
12/17/1967,,-9,350,,snow,,,8.3417,,
12/18/1967,,-8.5,351,,snow,,,8.60429,,
12/19/1967,,-7,352,,snow,,,8.66749,,
12/20/1967,,-7,353,,snow,,,8.6248,,
12/21/1967,,-8.2,354,,snow,,,8.56814,,
12/22/1967,,-9.5,355,,snow,,,8.59706,,
12/23/1967,,-6,356,,snow,,,8.65952,,
12/24/1967,,-6,357,,snow,,,8.69452,,
